Date,"S&P 500 PE Ratio by Month
",Shiller PE Ratio by Month,S&P 500 Earning Yield by Month,S&P 500 Real Price by Month,S&P 500 Inflation Adjusted by Month,Inflation,Date,S&P 500 Dividend by Month,S&P 500 Dividend Yield by Month,,Date,S&P 500 Earnings by Month
11/1/1945,17.57,14.85,5.69,17.04,233.35,0.0226,8/31/1945,9.04,4.45,,5/31/1945,13.71
10/1/1945,16.84,14.37,5.94,16.5,225.96,0.0226,7/31/1945,8.9,4.4,,4/30/1945,13.51
9/1/1945,16,13.8,6.25,15.84,216.92,0.0226,6/30/1945,8.9,4.31,,3/31/1945,13.37
8/1/1945,14.98,12.91,6.68,14.83,203.09,0.0226,5/31/1945,9,4.39,,2/28/1945,13.23
7/1/1945,14.78,12.87,6.77,14.78,202.4,0.0226,4/30/1945,9.05,4.55,,1/31/1945,13.09
6/1/1945,15.09,13.13,6.63,15.09,206.65,0.0284,3/31/1945,9.05,4.67,,12/31/1944,12.95
5/1/1945,14.97,13.04,6.68,14.82,205.22,0.0229,2/28/1945,9.05,4.66,,11/30/1944,12.88
4/1/1945,14.72,12.63,6.79,14.28,198.85,0.0171,1/31/1945,8.91,4.74,,10/31/1944,12.74
3/1/1945,14.51,12.32,6.89,13.93,193.98,0.0230,12/31/1944,8.91,4.89,,9/30/1944,12.6
2/1/1945,14.67,12.34,6.81,13.94,194.12,0.0230,11/30/1944,8.96,4.99,,8/31/1944,12.74
1/1/1945,14.35,11.96,6.97,13.49,187.85,0.0230,10/31/1944,8.96,4.96,,7/31/1944,12.74
12/1/1944,14.09,11.64,7.1,13.1,182.42,0.0230,9/30/1944,8.96,5.08,,6/30/1944,12.96
11/1/1944,13.93,11.48,7.18,12.82,179.53,0.0172,8/31/1944,8.96,5,,5/31/1944,13.03
10/1/1944,14.19,11.58,7.05,12.91,180.79,0.0172,7/31/1944,8.82,4.85,,4/30/1944,13.17
9/1/1944,14,11.33,7.14,12.6,176.45,0.0172,6/30/1944,8.87,4.97,,3/31/1944,13.25
8/1/1944,14.08,11.54,7.1,12.81,179.39,0.0231,5/31/1944,8.92,5.21,,2/29/1944,13.25
7/1/1944,14.29,11.74,7,13,182.05,0.0172,4/30/1944,8.78,5.21,,1/31/1944,13.39
6/1/1944,13.77,11.53,7.26,12.67,178.44,0.0057,3/31/1944,8.83,5.12,,12/31/1943,13.39
5/1/1944,13.15,11.1,7.6,12.1,171.38,0.0000,2/29/1944,8.83,5.27,,11/30/1943,14.1
4/1/1944,12.78,10.94,7.82,11.89,168.41,0.0057,1/31/1944,8.69,5.15,,10/31/1943,14.67
3/1/1944,13.01,11.22,7.69,12.1,172.37,0.0116,12/31/1943,8.69,5.31,,9/30/1943,15.38
2/1/1944,12.66,10.95,7.9,11.77,167.67,0.0296,11/30/1943,8.69,5.38,,8/31/1943,15.62
1/1/1944,12.61,11.05,7.93,11.85,168.81,0.0296,10/31/1943,8.55,5.05,,7/31/1943,15.53
12/1/1943,12.21,10.74,8.19,11.48,163.54,0.0296,9/30/1943,8.55,5,,6/30/1943,15.58
11/1/1943,11.44,10.63,8.74,11.33,161.4,0.0357,8/31/1943,8.6,5.11,,5/31/1943,15.44
10/1/1943,11.53,11.19,8.67,11.88,169.23,0.0419,7/31/1943,8.4,4.78,,4/30/1943,15.38
9/1/1943,11.1,11.34,9.01,11.99,170.8,0.0545,6/30/1943,8.36,4.88,,3/31/1943,15.42
8/1/1943,10.77,11.21,9.28,11.74,168.21,0.0485,5/31/1943,8.36,4.96,,2/28/1943,15.55
7/1/1943,11.33,11.77,8.83,12.35,175.93,0.0610,4/30/1943,8.4,5.16,,1/31/1943,15.25
6/1/1943,11,11.51,9.09,12.1,171.38,0.0736,3/31/1943,8.5,5.33,,12/31/1942,15.11
5/1/1943,10.91,11.36,9.17,11.89,168.41,0.0736,2/28/1943,8.65,5.52,,11/30/1942,14.75
4/1/1943,10.59,11.04,9.44,11.44,162.97,0.0807,1/31/1943,8.65,5.85,,10/31/1942,14.4
3/1/1943,10.35,10.85,9.67,11.07,159.53,0.0750,12/31/1942,8.65,6.2,,9/30/1942,14.12
2/1/1943,10.08,10.71,9.92,10.69,156.79,0.0696,11/30/1942,8.85,6.34,,8/31/1942,14.27
1/1/1943,9.7,10.15,10.31,10.09,147.99,0.0764,10/31/1942,9.05,6.55,,7/31/1942,14.66
12/1/1942,9.24,9.62,10.82,9.52,139.63,0.0903,9/30/1942,9.31,7.14,,6/30/1942,14.9
11/1/1942,9.47,9.66,10.56,9.47,139.72,0.0909,8/31/1942,9.46,7.33,,5/31/1942,15.21
10/1/1942,9.61,9.6,10.41,9.32,138.33,0.0915,7/31/1942,9.82,7.52,,4/30/1942,15.7
9/1/1942,9.23,9.08,10.83,8.68,130.39,0.0927,6/30/1942,10.04,7.92,,3/31/1942,16.11
8/1/1942,9.04,9.01,11.06,8.59,129.04,0.1074,5/31/1942,10.19,8.45,,2/28/1942,16.94
7/1/1942,8.91,9.15,11.23,8.64,130.58,0.1156,4/30/1942,10.47,8.67,,1/31/1942,17.68
6/1/1942,8.5,8.9,11.76,8.33,126.67,0.1088,3/31/1942,10.69,8.44,,12/31/1941,18.55
5/1/1942,7.93,8.5,12.61,7.93,120.59,0.1319,2/28/1942,10.98,8.09,,11/30/1941,18.83
4/1/1942,7.69,8.54,13.01,7.84,120.7,0.1259,1/31/1942,11.05,7.84,,10/31/1941,19.12
3/1/1942,7.87,9,12.71,8.18,126.72,0.1268,12/31/1941,11.35,8.11,,9/30/1941,19.53
2/1/1942,8.01,9.68,12.49,8.65,135.7,0.1206,11/30/1941,11.43,7.58,,8/31/1941,19.3
1/1/1942,7.97,10.1,12.54,8.93,140.98,0.1135,10/31/1941,11.34,7.12,,7/31/1941,18.89
12/1/1941,7.55,10.08,13.24,8.76,140.08,0.0993,9/30/1941,11.49,6.84,,6/30/1941,18.38
11/1/1941,8.01,10.91,12.49,9.37,150.81,0.1000,8/31/1941,11.64,6.86,,5/31/1941,18.59
10/1/1941,8.33,11.58,12,9.83,159.25,0.0929,7/31/1941,11.63,6.73,,4/30/1941,18.55
9/1/1941,8.61,12.28,11.62,10.24,168.09,0.0786,6/30/1941,11.63,7.07,,3/31/1941,18.5
8/1/1941,8.8,12.46,11.36,10.21,169.85,0.0643,5/31/1941,11.88,7.32,,2/28/1941,18.63
7/1/1941,9.16,12.74,10.92,10.26,173,0.0500,4/30/1941,11.79,7.05,,1/31/1941,18.46
6/1/1941,8.95,12.16,11.17,9.76,164.57,0.0426,3/31/1941,11.87,6.83,,12/31/1940,18.46
5/1/1941,8.73,12.03,11.45,9.43,162.32,0.0286,2/28/1941,11.95,6.88,,11/30/1940,18.77
4/1/1941,9.01,12.43,11.1,9.64,167.09,0.0214,1/31/1941,11.78,6.35,,10/31/1940,18.94
3/1/1941,9.39,12.95,10.65,9.95,173.68,0.0143,12/31/1940,11.78,6.36,,9/30/1940,19.12
2/1/1941,9.33,13,10.72,9.89,173.86,0.0071,11/30/1940,11.86,6.1,,8/31/1940,18.94
1/1/1941,10.05,13.9,9.95,10.55,185.46,0.0144,10/31/1940,11.86,6.24,,7/31/1940,18.59
12/1/1940,10.03,13.91,9.97,10.53,185.11,0.0071,9/30/1940,11.86,6.3,,6/30/1940,18.28
11/1/1940,10.36,14.63,9.65,10.98,194.4,0.0000,8/31/1940,11.69,6.47,,5/31/1940,18.06
10/1/1940,10.03,14.32,9.97,10.73,189.97,0.0000,7/31/1940,11.69,6.61,,4/30/1940,17.88
9/1/1940,9.84,14.21,10.16,10.63,188.2,0.0071,6/30/1940,11.43,6.72,,3/31/1940,17.53
8/1/1940,9.53,13.65,10.49,10.2,180.59,0.0145,5/31/1940,11.33,6.05,,2/29/1940,17
7/1/1940,9.51,13.37,10.51,9.99,176.87,0.0145,4/30/1940,11.33,5.22,,1/31/1940,16.58
6/1/1940,9.3,12.84,10.75,9.67,169.99,0.0217,3/31/1940,11.15,5.19,,12/31/1939,15.93
5/1/1940,10.37,14.14,9.64,10.58,187.32,0.0145,2/29/1940,11.15,5.16,,11/30/1939,15.4
4/1/1940,12.15,16.37,8.23,12.27,217.24,0.0145,1/31/1940,11.06,5.04,,10/31/1939,14.87
3/1/1940,12.27,16.17,8.15,12.15,215.11,0.0072,12/31/1939,10.98,5.01,,9/30/1939,14.24
2/1/1940,12.73,16.21,7.86,12.22,216.35,0.0072,11/30/1939,10.62,4.74,,8/31/1939,14.19
1/1/1940,13.23,16.37,7.56,12.3,219.34,0.0071,10/31/1939,10.27,4.5,,7/31/1939,14.01
12/1/1939,13.74,16.28,7.28,12.37,219.01,0.0000,9/30/1939,9.84,4.39,,6/30/1939,13.65
11/1/1939,14.56,16.6,6.87,12.67,224.32,0.0000,8/31/1939,9.88,4.77,,5/31/1939,13.29
10/1/1939,15.36,16.82,6.51,12.9,228.39,0.0000,7/31/1939,9.7,4.61,,4/30/1939,13.11
9/1/1939,15.77,16.45,6.34,12.77,224.49,0.0000,6/30/1939,9.52,4.64,,3/31/1939,12.66
8/1/1939,14.61,15.12,6.85,11.54,207.27,0.0213,5/31/1939,9.52,4.72,,2/28/1939,12.3
7/1/1939,15.01,15.27,6.66,11.71,210.33,0.0213,4/30/1939,9.34,4.8,,1/31/1939,11.69
6/1/1939,15.04,14.83,6.65,11.43,205.3,0.0213,3/31/1939,9.27,4.2,,12/31/1938,11.33
5/1/1939,15.18,14.5,6.59,11.23,201.71,0.0213,2/28/1939,9.27,4.19,,11/30/1938,11.15
4/1/1939,14.84,13.91,6.74,10.83,194.52,0.0282,1/31/1939,9.03,4.08,,10/31/1938,11.15
3/1/1939,17.45,15.73,5.73,12.39,220.94,0.0142,12/31/1938,9.03,4.02,,9/30/1938,10.9
2/1/1939,17.97,15.66,5.56,12.4,221.12,0.0142,11/30/1938,9.91,4.28,,8/31/1938,11.78
1/1/1939,18.94,15.6,5.28,12.5,221.31,0.0141,10/31/1938,10.8,4.67,,7/31/1938,12.66
12/1/1938,19.83,15.75,5.04,12.69,224.67,0.0278,9/30/1938,11.6,5.62,,6/30/1938,13.54
11/1/1938,20.75,16.14,4.82,13.07,231.4,0.0345,8/31/1938,12.13,5.61,,5/31/1938,14.77
10/1/1938,20.73,16.06,4.82,13.06,231.22,0.0411,7/31/1938,12.48,5.8,,4/30/1938,15.71
9/1/1938,18.95,14.28,5.28,11.75,206.56,0.0342,6/30/1938,13.01,7.25,,3/31/1938,17.05
8/1/1938,18.37,14.9,5.44,12.31,216.4,0.0276,5/31/1938,13.18,7.52,,2/28/1938,17.93
7/1/1938,17,14.77,5.88,12.24,215.17,0.0276,4/30/1938,13.44,7.79,,1/31/1938,18.85
6/1/1938,13.26,12.28,7.54,10.21,179.48,0.0208,3/31/1938,13.71,7.57,,12/31/1937,19.45
5/1/1938,11.88,11.99,8.42,9.98,175.44,0.0208,2/28/1938,13.89,7.16,,11/30/1937,19.83
4/1/1938,10.99,11.79,9.1,9.89,172.63,0.0070,1/31/1938,13.79,6.98,,10/31/1937,20.2
3/1/1938,10.63,12.37,9.41,10.31,181.24,0.0070,12/31/1937,13.77,7.26,,9/30/1937,20.71
2/1/1938,10.82,13.26,9.24,11.04,194.07,0.0000,11/30/1937,13.5,7.05,,8/31/1937,20.51
1/1/1938,10.47,13.51,9.55,11.31,197.42,0.0071,10/31/1937,13.24,6.35,,7/31/1937,20.34
12/1/1937,9.75,13,10.25,11.02,189.69,0.0286,9/30/1937,13.07,5.36,,6/30/1937,20.14
11/1/1937,9.66,13.15,10.36,11.2,191.46,0.0357,8/31/1937,13.5,4.72,,5/31/1937,19.79
10/1/1937,10.32,14.36,9.69,12.28,208.48,0.0429,7/31/1937,14.02,4.95,,4/30/1937,19.59
9/1/1937,11.78,16.84,8.49,14.37,243.96,0.0429,6/30/1937,14.46,5.37,,3/31/1937,19.38
8/1/1937,13.95,19.8,7.17,16.74,286.16,0.0357,5/31/1937,13.94,4.98,,2/28/1937,18.99
7/1/1937,13.92,19.64,7.18,16.57,283.25,0.0432,4/30/1937,13.52,4.59,,1/31/1937,18.46
6/1/1937,13.37,18.71,7.48,15.64,269.21,0.0435,3/31/1937,13.09,4.15,,12/31/1936,18.06
5/1/1937,14.13,19.47,7.08,16.25,279.71,0.0511,2/28/1937,13.01,4.09,,11/30/1936,17.53
4/1/1937,15.05,20.55,6.64,17.01,294.84,0.0438,1/31/1937,12.83,4.15,,10/31/1936,17.17
3/1/1937,16.3,22.03,6.14,18.09,315.77,0.0365,12/31/1936,12.75,4.22,,9/30/1936,16.64
2/1/1937,16.77,22.23,5.96,18.11,318.36,0.0217,11/30/1936,12.04,3.92,,8/31/1936,16.29
1/1/1937,16.75,21.61,5.97,17.59,309.22,0.0217,10/31/1936,11.51,3.85,,7/31/1936,16.05
12/1/1936,16.73,21.12,5.98,17.06,302.04,0.0145,9/30/1936,10.8,3.8,,6/30/1936,15.81
11/1/1936,17.54,21.49,5.7,17.36,307.36,0.0145,8/31/1936,10.45,3.72,,5/31/1936,15.38
10/1/1936,17.41,20.9,5.74,16.89,299.03,0.0219,7/31/1936,10.16,3.66,,4/30/1936,14.84
9/1/1936,17.07,19.85,5.86,16.05,284.16,0.0219,6/30/1936,9.88,3.74,,3/31/1936,14.29
8/1/1936,17.25,19.62,5.8,15.87,280.97,0.0219,5/31/1936,9.59,3.76,,2/29/1936,14.01
7/1/1936,17.29,19.35,5.78,15.56,277.47,0.0146,4/30/1936,9.41,3.49,,1/31/1936,13.83
6/1/1936,16.69,18.39,5.99,14.69,263.85,0.0073,3/31/1936,9.05,3.36,,12/31/1935,13.65
5/1/1936,16.58,17.74,6.03,14.09,254.92,0.0072,2/29/1936,8.8,3.37,,11/30/1935,13.65
4/1/1936,18.15,18.71,5.51,14.88,269.22,0.0072,1/31/1936,8.62,3.49,,10/31/1935,13.75
3/1/1936,18.81,18.65,5.32,14.86,268.85,0.0000,12/31/1935,8.44,3.6,,9/30/1935,13.75
2/1/1936,18.65,18.1,5.36,14.55,261.34,0.0073,11/30/1935,8.26,3.53,,8/31/1935,14.11
1/1/1936,17.87,17.08,5.6,13.76,247.15,0.0147,10/31/1935,8.14,3.78,,7/31/1935,14.29
12/1/1935,17.16,16.15,5.83,13.04,234.22,0.0299,9/30/1935,7.96,3.79,,6/30/1935,14.65
11/1/1935,17.16,16.12,5.83,13.04,234.22,0.0222,8/31/1935,7.96,3.87,,5/31/1935,14.01
10/1/1935,15.68,14.82,6.38,11.92,215.66,0.0148,7/31/1935,7.96,4.13,,4/30/1935,13.65
9/1/1935,15.28,14.41,6.55,11.61,210.05,0.0074,6/30/1935,7.96,4.35,,3/31/1935,13.21
8/1/1935,14.58,14.1,6.86,11.37,205.71,0.0224,5/31/1935,7.9,4.51,,2/28/1935,11.76
7/1/1935,13.48,13.2,7.42,10.65,192.68,0.0224,4/30/1935,8.08,4.98,,1/31/1935,10.39
6/1/1935,12.49,12.53,8,10.12,183.1,0.0224,3/31/1935,8.14,5.35,,12/31/1934,9.06
5/1/1935,12.5,11.98,8,9.75,175.12,0.0376,2/28/1935,8.14,5.01,,11/30/1934,9
4/1/1935,11.89,11.1,8.41,9.04,162.37,0.0376,1/31/1935,8.2,4.86,,10/31/1934,8.81
3/1/1935,11.52,10.39,8.68,8.41,152.16,0.0301,12/31/1934,8.32,4.86,,9/30/1934,8.75
2/1/1935,13.82,11.08,7.24,8.98,162.47,0.0301,11/30/1934,8.26,4.89,,8/31/1934,8.69
1/1/1935,16.25,11.49,6.16,9.26,168.77,0.0303,10/31/1934,8.26,5.03,,7/31/1934,8.69
12/1/1934,18.9,11.63,5.29,9.26,171.29,0.0152,9/30/1934,8.2,5.07,,6/30/1934,8.69
11/1/1934,18.78,11.44,5.33,9.2,168.92,0.0227,8/31/1934,8.32,4.95,,5/31/1934,8.57
10/1/1934,18.65,11.1,5.36,8.95,164.33,0.0227,7/31/1934,8.32,4.75,,4/30/1934,8.57
9/1/1934,18.5,10.91,5.41,8.88,161.84,0.0303,6/30/1934,8.32,4.53,,3/31/1934,8.39
8/1/1934,19.36,11.31,5.16,9.1,168.33,0.0152,5/31/1934,8.2,4.49,,2/28/1934,8.39
7/1/1934,20.15,11.74,4.96,9.47,175.17,0.0229,4/30/1934,8.2,4.03,,1/31/1934,8.26
6/1/1934,21.15,12.28,4.73,9.94,183.87,0.0551,3/31/1934,8.2,4.1,,12/31/1933,8.26
5/1/1934,21.33,12.18,4.69,9.81,182.83,0.0556,2/28/1934,8.2,3.89,,11/30/1933,8.26
4/1/1934,23.74,13.51,4.21,10.92,203.51,0.0556,1/31/1934,8.26,4.17,,10/31/1933,8.26
3/1/1934,23.87,13.25,4.19,10.74,200.16,0.0556,12/31/1933,8.26,4.41,,9/30/1933,8.07
2/1/1934,25.16,13.92,3.98,11.32,210.97,0.0472,11/30/1933,8.45,4.6,,8/31/1933,8.07
1/1/1934,23.95,13.02,4.17,10.54,197.92,0.0233,10/31/1933,8.45,4.71,,7/31/1933,8.14
12/1/1933,22.66,12.28,4.41,9.97,187.21,0.0076,9/30/1933,8.64,4.35,,6/30/1933,8.39
11/1/1933,22.23,12.01,4.5,9.78,183.65,0.0000,8/31/1933,8.64,4.31,,5/31/1933,8.26
10/1/1933,21.7,11.69,4.61,9.55,179.33,0.0075,7/31/1933,8.89,4.19,,4/30/1933,8.26
9/1/1933,24.6,12.92,4.06,10.58,198.67,0.0149,6/30/1933,9.17,4.52,,3/31/1933,8.26
8/1/1933,24.81,12.99,4.03,10.67,200.36,0.0222,5/31/1933,9.44,5.41,,2/28/1933,8.2
7/1/1933,26.12,13.75,3.83,11.23,212.48,0.0368,4/30/1933,9.44,6.97,,1/31/1933,7.88
6/1/1933,24.16,13.09,4.14,10.39,202.78,0.0662,3/31/1933,9.64,7.87,,12/31/1932,7.76
5/1/1933,21.12,11.25,4.74,8.87,174.49,0.0803,2/28/1933,9.56,7.84,,11/30/1932,8.07
4/1/1933,16.4,8.72,6.1,6.89,135.54,0.0935,1/31/1933,9.61,7.05,,10/31/1932,8.2
3/1/1933,14.83,7.87,6.74,6.23,122.56,0.1000,12/31/1932,9.46,7.33,,9/30/1932,8.51
2/1/1933,14.88,7.82,6.72,6.25,121.98,0.0993,11/30/1932,9.95,7.52,,8/31/1932,8.81
1/1/1933,17.29,8.73,5.78,7.09,136.23,0.0979,10/31/1932,10.25,7.72,,7/31/1932,8.93
12/1/1932,16.63,8.25,6.01,6.82,129.04,0.1027,9/30/1932,10.73,7.02,,6/30/1932,9.3
11/1/1932,16.4,8.46,6.1,7.05,132.38,0.1020,8/31/1932,11.2,8.1,,5/31/1932,9.59
10/1/1932,16.18,8.48,6.18,7.12,132.69,0.1074,7/31/1932,11.48,12.57,,4/30/1932,9.63
9/1/1932,17.96,9.76,5.57,8.26,152.79,0.1067,6/30/1932,12.03,13.84,,3/31/1932,9.91
8/1/1932,15.69,8.83,6.37,7.53,138.25,0.1060,5/31/1932,12.48,12.52,,2/29/1932,10.2
7/1/1932,10.22,5.84,9.78,5.01,91.31,0.0993,4/30/1932,12.66,11.31,,1/31/1932,10.23
6/1/1932,9.35,5.56,10.69,4.77,86.94,0.0993,3/31/1932,13.1,8.96,,12/31/1931,10.36
5/1/1932,10.4,6.39,9.62,5.51,99.69,0.1046,2/29/1932,13.54,9.36,,11/30/1931,10.79
4/1/1932,11.63,7.19,8.6,6.28,111.99,0.1032,1/31/1932,13.69,9.52,,10/31/1931,11.15
3/1/1932,14.75,9.41,6.78,8.26,146.24,0.1026,12/31/1931,13.92,9.72,,9/30/1931,11.57
2/1/1932,14.19,9.33,7.05,8.23,144.68,0.1019,11/30/1931,14,7.99,,8/31/1931,11.98
1/1/1932,14.07,9.31,7.11,8.3,143.87,0.1006,10/31/1931,14.14,8.29,,7/31/1931,12.48
12/1/1931,13.84,9.3,7.23,8.44,143.29,0.0932,9/30/1931,14.21,7.27,,6/30/1931,12.97
11/1/1931,16.23,11.41,6.16,10.39,175.19,0.1037,8/31/1931,14.28,6.26,,5/31/1931,13.28
10/1/1931,15.3,11.14,6.54,10.25,170.51,0.0970,7/31/1931,14.61,6.21,,4/30/1931,13.59
9/1/1931,16.9,12.81,5.92,11.83,195.48,0.0964,6/30/1931,14.77,6.49,,3/31/1931,13.98
8/1/1931,19.04,15,5.25,13.9,228.17,0.0848,5/31/1931,14.74,6.35,,2/28/1931,14.37
7/1/1931,18.86,15.51,5.3,14.33,235.23,0.0904,4/30/1931,14.87,5.86,,1/31/1931,14.65
6/1/1931,17.56,15.06,5.7,13.87,227.68,0.1012,3/31/1931,14.94,5.36,,12/31/1930,14.93
5/1/1931,17.48,15.4,5.72,14.33,232.15,0.0947,2/28/1931,15,5.52,,11/30/1930,15.42
4/1/1931,18.66,16.87,5.36,15.86,253.62,0.0882,1/31/1931,15.12,6.07,,10/31/1930,16.22
3/1/1931,19.92,18.57,5.02,17.53,278.53,0.0769,12/31/1930,15.09,6.32,,9/30/1930,16.87
2/1/1931,18.9,18.15,5.29,17.2,271.55,0.0765,11/30/1930,14.81,5.9,,8/31/1930,17.73
1/1/1931,17,16.7,5.88,15.98,249.11,0.0702,10/31/1930,14.72,5.47,,7/31/1930,18.52
12/1/1930,15.99,16.05,6.25,15.51,238.78,0.0640,9/30/1930,14.63,4.72,,6/30/1930,19.03
11/1/1930,16.29,16.93,6.14,16.62,251.19,0.0520,8/31/1930,14.72,4.71,,5/31/1930,19.65
10/1/1930,16.59,18.21,6.03,17.92,269.2,0.0462,7/31/1930,14.63,4.65,,4/30/1930,20.41
9/1/1930,18.39,21.06,5.44,20.78,310.28,0.0405,6/30/1930,14.46,4.55,,3/31/1930,21.27
8/1/1930,17.62,21.29,5.68,20.79,312.31,0.0462,5/31/1930,14.23,4.05,,2/28/1930,21.87
7/1/1930,16.98,21.54,5.89,21.06,314.46,0.0405,4/30/1930,14.14,3.81,,1/31/1930,22.61
6/1/1930,16.68,21.86,5.99,21.52,317.51,0.0175,3/31/1930,14.23,4.05,,12/31/1929,23.2
5/1/1930,17.87,24.3,5.6,23.94,351.12,0.0059,2/28/1930,14.14,4.2,,11/30/1929,22.78
4/1/1930,18.19,25.83,5.5,25.46,371.22,0.0059,1/31/1930,14.06,4.47,,10/31/1929,22.49
3/1/1930,16.51,24.57,6.06,23.94,351.12,0.0059,12/31/1929,13.98,4.53,,9/30/1929,22.21
2/1/1930,15.38,23.68,6.5,23.07,336.37,0.0058,11/30/1929,13.75,4.66,,8/31/1929,21.92
1/1/1930,13.92,22.3,7.19,21.71,314.69,0.0000,10/31/1929,13.61,3.39,,7/31/1929,21.63
12/1/1929,13.29,22,7.52,21.4,308.39,0.0058,9/30/1929,13.47,3,,6/30/1929,21.74
11/1/1929,12.94,21.16,7.73,20.58,294.86,0.0058,8/31/1929,13.32,3.09,,5/31/1929,21.58
10/1/1929,17.83,28.94,5.61,27.99,401.03,0.0058,7/31/1929,13.18,3.23,,4/30/1929,21.41
9/1/1929,20.19,32.54,4.95,31.3,448.45,0.0000,6/30/1929,13.19,3.48,,3/31/1929,21
8/1/1929,19.67,31.46,5.08,30.1,431.26,0.0117,5/31/1929,13.12,3.51,,2/28/1929,20.58
7/1/1929,18.86,29.91,5.3,28.48,408.05,0.0117,4/30/1929,13.05,3.52,,1/31/1929,20.29
6/1/1929,17.43,27.92,5.74,26.15,379.05,0.0000,3/31/1929,12.83,3.46,,12/31/1928,20
5/1/1929,17.34,27.68,5.77,25.66,374.13,0.0116,2/28/1929,12.61,3.48,,11/30/1928,19.6
4/1/1929,17.32,27.55,5.78,25.28,370.77,0.0117,1/31/1929,12.47,3.46,,10/31/1928,19.31
3/1/1929,17.66,27.66,5.66,25.43,370.78,0.0058,12/31/1928,12.32,3.67,,9/30/1928,18.77
2/1/1929,17.6,27.11,5.68,24.99,362.23,0.0000,11/30/1928,12.11,3.64,,8/31/1928,18.7
1/1/1929,17.76,27.06,5.63,24.86,360.35,0.0116,10/31/1928,12.11,3.89,,7/31/1928,18.41
12/1/1928,16.78,25.28,5.96,23.15,335.56,0.0116,9/30/1928,11.89,3.92,,6/30/1928,18.12
11/1/1928,16.96,25.1,5.9,23.06,332.31,0.0058,8/31/1928,11.89,4.15,,5/31/1928,17.58
10/1/1928,16.12,23.56,6.2,21.6,311.27,0.0115,7/31/1928,11.89,4.28,,4/30/1928,17.39
9/1/1928,16.16,22.99,6.19,21.17,303.31,0.0000,6/30/1928,11.74,4.26,,3/31/1928,17.1
8/1/1928,15.33,21.75,6.52,19.78,286.71,0.0058,5/31/1928,11.53,4,,2/29/1928,16.81
7/1/1928,15.09,21.07,6.63,19.16,277.73,0.0116,4/30/1928,11.6,4.12,,1/31/1928,16.19
6/1/1928,15.22,20.9,6.57,19.02,275.7,0.0284,3/31/1928,11.45,4.33,,12/31/1927,15.9
5/1/1928,16.39,21.82,6.1,20,288.22,0.0115,2/29/1928,11.31,4.5,,11/30/1927,16.05
4/1/1928,16.17,21.24,6.19,19.4,281.21,0.0116,1/31/1928,11.18,4.45,,10/31/1927,16.1
3/1/1928,15.47,19.93,6.47,18.25,264.54,0.0116,12/31/1927,11.03,4.41,,9/30/1927,16.33
2/1/1928,14.93,18.86,6.7,17.32,251.06,0.0172,11/30/1927,10.89,4.45,,8/31/1927,16.57
1/1/1928,15.51,18.79,6.45,17.53,251.16,0.0114,10/31/1927,10.83,4.56,,7/31/1927,16.62
12/1/1927,15.73,18.63,6.36,17.46,250.16,0.0226,9/30/1927,10.75,4.43,,6/30/1927,16.62
11/1/1927,15.23,18.12,6.57,17.06,244.43,0.0226,8/31/1927,10.66,4.62,,5/31/1927,16.95
10/1/1927,14.76,17.53,6.77,16.68,237.61,0.0114,7/31/1927,10.6,4.86,,4/30/1927,17.19
9/1/1927,14.86,17.81,6.73,16.94,242.71,0.0114,6/30/1927,10.28,4.9,,3/31/1927,17.34
8/1/1927,13.94,16.85,7.17,16.03,231.01,0.0115,5/31/1927,10.26,4.9,,2/28/1927,17.38
7/1/1927,13.12,15.81,7.62,15.22,218.07,0.0114,4/30/1927,10.32,5.07,,1/31/1927,17.42
6/1/1927,12.62,15.11,7.92,14.89,209.7,0.0056,3/31/1927,10.17,5.12,,12/31/1926,17.36
5/1/1927,12.35,14.99,8.1,14.7,209.4,0.0225,2/28/1927,9.97,5.12,,11/30/1926,17.36
4/1/1927,11.84,14.48,8.44,14.21,203.59,0.0335,1/31/1927,9.91,5.22,,10/31/1926,17.46
3/1/1927,11.46,14.02,8.72,13.87,198.72,0.0281,12/31/1926,9.66,5.11,,9/30/1926,17.56
2/1/1927,11.2,13.63,8.93,13.66,194.59,0.0279,11/30/1926,9.52,5.16,,8/31/1926,17.66
1/1/1927,10.89,13.18,9.18,13.4,189.8,0.0223,10/31/1926,9.58,5.22,,7/31/1926,17.56
12/1/1926,10.88,13,9.19,13.49,188.91,0.0112,9/30/1926,9.49,5.03,,6/30/1926,17.5
11/1/1926,10.64,12.61,9.4,13.19,184.71,0.0167,8/31/1926,9.4,5.03,,5/31/1926,17.41
10/1/1926,10.5,12.42,9.52,13.02,183.37,0.0056,7/31/1926,9.21,5.15,,4/30/1926,17.31
9/1/1926,10.74,12.68,9.31,13.32,188.66,0.0113,6/30/1926,9.1,5.37,,3/31/1926,17.41
8/1/1926,10.58,12.48,9.45,13.12,186.9,0.0169,5/31/1926,8.91,5.54,,2/28/1926,17.31
7/1/1926,10.18,11.86,9.83,12.62,178.75,0.0113,4/30/1926,8.72,5.49,,1/31/1926,17.31
6/1/1926,9.69,11.19,10.32,12.11,169.59,0.0114,3/31/1926,8.63,5.25,,12/31/1925,17.31
5/1/1926,9.25,10.57,10.81,11.56,160.97,0.0289,2/28/1926,8.59,4.89,,11/30/1925,16.8
