"","Intercept","PE Estimate Coefficient","Intercept Std. Error","PE Estimate Std. Error","Intercept p-value","PE p-value"
"153",-0.249877208674979,0.0285050789258377,-0.0191977033844068,0.00156173817578543,4.63365177857975e-18,2.9914609115292e-33
"154",-0.250888166289789,0.028569623541131,-0.0193730616840425,0.00156505280384517,4.06260781283625e-18,1.13058628902942e-33
"155",-0.251966328185549,0.028633947772372,-0.0195444538203399,0.00156836966561221,3.49098634463301e-18,4.39360672785406e-34
"156",-0.253103062227397,0.0286954733372527,-0.0197141481990879,0.00157151930746671,2.92782996063427e-18,1.70073659287441e-34
"157",-0.253986822468378,0.028755501597796,-0.0198995307098954,0.00157462286394316,2.63755240202642e-18,5.83581005307036e-35
"158",-0.255016206169632,0.0288142139147873,-0.0200754947017535,0.00157765365486169,2.26858291805923e-18,2.12751060001851e-35
"159",-0.255891036046341,0.0288652935959028,-0.0202619492482805,0.00158026591752139,2.00283092465129e-18,6.88719541556549e-36
"160",-0.256777014116523,0.0289095926452216,-0.0204476959569685,0.00158252035744711,1.73168104336932e-18,2.15917314923394e-36
"161",-0.25772542985866,0.0289529363460508,-0.0206282467519028,0.00158471762602239,1.46639186665711e-18,6.97234143939081e-37
"162",-0.25854712680013,0.0289950318065151,-0.0208159860491712,0.00158687143071467,1.28528572456738e-18,2.11706543143038e-37
"163",-0.259197912887791,0.0290357502294078,-0.0210126867753342,0.00158901764658817,1.18100393818335e-18,5.98055477564708e-38
"164",-0.260034526569681,0.0290745509952969,-0.0211990335854658,0.00159104817165234,1.02200411166444e-18,1.79807467591279e-38
"165",-0.260688690687302,0.0291137930749461,-0.0213965617743476,0.00159315184747877,9.34799065158297e-19,4.98275046228707e-39
"166",-0.261111825534873,0.0291580883364895,-0.0216067898097776,0.00159563587382965,9.28064149690328e-19,1.2975633039204e-39
"167",-0.261524997218427,0.0292060332544476,-0.0218192017834383,0.00159831429607446,9.3308213649048e-19,3.37684285725769e-40
"168",-0.262474977271067,0.0292584547882031,-0.0219976201086745,0.0016011966033594,8.10214385666981e-19,1.16278740545427e-40
"169",-0.264260669609925,0.029313912437632,-0.0221244941108928,0.00160426454325652,5.54132085478083e-19,6.07305170465864e-41
"170",-0.266522744274137,0.029377448606063,-0.0222214969766386,0.00160771844785892,3.36184704826017e-19,4.16475666887848e-41
